No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
2822,DEEP2 33023515,23h34m15.8640s,+00d09m57.931s,353.5661,0.16609194444,G,17336.698053682,0.057829,SLS,51.6117999161569,4,0,0,2,3,0,0,0,0,1
2823,DEEP2 33030177,23h34m14.8752s,+00d12m16.650s,353.56198,0.204625,G,233402.515500809,0.778546989,SLS,51.6120617360792,4,0,0,2,3,0,0,0,0,1
2824,PKS 2338+000,23h41m06.9100s,+00d18m33.336s,355.2787916666,0.30926,G,82958.5210109667,0.27671984,SLS,51.6138902502983,80,0,88,37,25,10,0,2,1,1
2825,DEEP2 33042830,23h34m14.3472s,+00d19m11.539s,353.55978,0.31987194444,G,225116.555051864,0.750908,SLS,51.62761962399,6,0,0,2,3,0,0,0,0,1
2826,DEEP2 33023723,23h34m16.3992s,+00d08m52.044s,353.56833,0.14779,G,66517.0494049112,0.221876994,UUN?,51.6321484915026,4,0,0,2,1,0,0,0,0,1
2827,DEEP2 33029718,23h34m15.6072s,+00d10m05.908s,353.56503,0.16830777778,G,182922.56144581,0.610163987,UUN?,51.6585631100096,5,0,0,2,1,0,0,0,0,1
2828,SDSS J233415.66+000955.2,23h34m15.6648s,+00d09m55.231s,353.56527,0.165342,G,17303.5754839599,0.057718515,SLS,51.6669858266574,0,0,0,1,1,0,0,0,0,1
2829,DEEP2 33048754,23h34m14.5008s,+00d20m26.829s,353.56042,0.34078583333,G,343433.258102758,1.14557004,UUN?,51.6674734217353,4,0,0,2,1,0,0,0,0,1
2830,WISEA J234105.61+002306.9,23h41m05.6352s,+00d23m05.928s,355.27348,0.38498,G,18918.7610142849,0.063106194,SLS,51.6682785696512,2,0,21,6,2,0,0,0,0,1
2832,WISEA J233413.92+001811.5,23h34m13.9968s,+00d18m11.847s,353.55832,0.30329083333,G,225018.227022942,0.750580013,SLS,51.6748313077172,4,0,12,3,3,0,0,0,0,1
2833,DEEP2 33036462,23h34m14.0328s,+00d14m42.496s,353.55847,0.24513777778,G,178738.654604245,0.596207976,UUN?,51.6758975011547,4,0,0,2,1,0,0,0,0,1
2834,DEEP2 33017041,23h34m18.2664s,+00d06m00.428s,353.57611,0.10011888889,G,231421.79002852,0.77194,UUN,51.6803549361919,4,0,0,2,3,0,0,0,0,1
2836,DEEP2 33029873,23h34m14.6400s,+00d12m00.820s,353.561,0.20022777778,G,292291.65070084,0.97498,UUN,51.6934021815471,4,0,0,2,3,0,0,0,0,1
2837,DEEP2 33042632,23h34m13.9608s,+00d18m31.118s,353.55817,0.30864388889,G,207394.331392005,0.691793025,UUN?,51.6947384225903,5,0,0,2,1,0,0,0,0,1
2838,SDSS J234059.33+000219.1,23h40m59.3352s,+00d02m19.161s,355.24723,0.038656,G,20503.798515656,0.06839331,SLS,51.695210768499,2,0,24,6,2,4,0,0,0,1
2839,WISEA J233540.77-002532.0,23h35m40.7787s,-00d25m32.099s,353.9199113,-0.4255832,G,22997.8229384758,0.07671248,SLS,51.6978324035794,7,0,48,8,7,8,0,0,0,3
2840,SDSS J233415.66+000955.1,23h34m15.5136s,+00d09m55.760s,353.56464,0.16548888889,G,17321.708190948,0.0577789992,SLS,51.7033305140599,4,0,9,5,3,0,0,0,0,1
2841,WISEA J233443.37+004314.6,23h34m43.3680s,+00d43m14.972s,353.6807,0.72082558,G,214010.713466008,0.7138629,SLS,51.7033618666053,2,0,27,5,3,4,0,0,0,2
2842,WISEA J234017.28+005021.5,23h40m17.2813s,+00d50m21.507s,355.0720055,0.8393075,G,80654.6399546334,0.26903492,SLS,51.7087049488167,1,0,27,3,1,4,0,0,0,1
2843,WISEA J233625.59+010447.9,23h36m25.5964s,+01d04m47.938s,354.1066517,1.0799829,G,17334.1024505806,0.057820342,SLS,51.7173286712801,20,0,79,14,10,10,1,1,1,1
2844,DEEP2 33023809,23h34m16.4352s,+00d08m11.796s,353.56848,0.13661,G,309784.54062514,1.03333,UUN,51.727996640139,4,0,0,2,3,0,0,0,0,1
2845,SDSS J234100.51+000314.9,23h41m00.5156s,+00d03m14.960s,355.2521483521,0.0541555577,G,238544.8588306,0.7957,SLS,51.7311056797322,2,0,19,2,1,4,0,0,0,1
2846,WISEA J233502.33-001643.6,23h35m02.3342s,-00d16m43.657s,353.7597259,-0.2787938,G,49741.5826189075,0.16592006,SLS,51.7322129448076,2,0,34,5,1,4,0,0,0,1
2847,GALEXASC J233736.58+010818.5,23h37m36.5441s,+01d08m19.730s,354.40226708333,1.13881388889,G,94710.43333136,0.31592,SLS,51.7387684728585,2,0,8,3,1,0,0,0,0,1
2848,DEEP2 33023924,23h34m16.6032s,+00d07m51.214s,353.56918,0.13089277778,G,291919.312964891,0.973738015,SLS,51.743441941214,4,0,0,2,3,0,0,0,0,1
2849,WISEA J234031.12-001245.5,23h40m31.0834s,-00d12m44.664s,355.1295144117,-0.2124066647,G,133860.33042158,0.44651,SLS,51.7457307412155,2,0,31,3,1,4,0,0,0,1
2851,WISEA J233413.73+001418.3,23h34m13.7904s,+00d14m19.453s,353.55746,0.23873694444,G,222185.783982456,0.741132,SLS,51.7519349073831,5,0,12,3,2,0,0,0,0,1
2852,SDSS J234107.61+001622.2,23h41m07.6160s,+00d16m22.240s,355.2817333794,0.2728445944,G,143396.72851056,0.47832,SLS,51.7539197591171,2,0,19,2,1,4,0,0,0,1
2853,WISEA J233416.44+000759.8,23h34m16.4424s,+00d08m00.628s,353.56851,0.13350777778,G,231463.76097264,0.77208,UUN,51.7567898328664,4,0,12,3,2,0,0,0,0,1
2855,WISEA J233548.20+010004.8,23h35m48.2069s,+01d00m04.857s,353.9508624,1.0013493,G,25286.5764673785,0.08434694,SLS,51.7686850325441,11,0,59,7,3,8,0,0,0,1
2857,WISEA J233424.13+003259.8,23h34m24.1334s,+00d32m59.802s,353.6005562,0.5499451,*,8.01928516440285,2.6749456e-05,SLS,51.7799634618618,0,0,23,4,1,4,0,0,0,1
2858,WISEA J233434.25-000602.7,23h34m34.2588s,-00d06m02.727s,353.6427453,-0.1007575,G,268221.31424802,0.89469,SLS,51.7976019571225,2,0,34,4,1,4,0,0,0,1
2859,SDSS J234107.65+001828.2,23h41m07.6632s,+00d18m28.240s,355.28193,0.30784463,G,84005.9838675204,0.2802138,SLS,51.7989199795466,1,0,15,2,1,4,0,0,0,1
2860,DEEP2 33030180,23h34m14.1576s,+00d12m05.864s,353.55899,0.20162888889,G,232700.102071507,0.77620399,UUN?,51.8061505795238,4,0,0,2,1,0,0,0,0,1
2861,DEEP2 33023609,23h34m15.1104s,+00d09m52.124s,353.56296,0.16447888889,G,366196.499438698,1.22150004,UUN?,51.8111287725863,4,0,0,2,1,0,0,0,0,1
2862,DEEP2 33023548,23h34m15.4248s,+00d09m03.848s,353.56427,0.15106888889,G,231817.51607308,0.77326,UUN,51.8440457646199,5,0,0,2,3,0,0,0,0,1
2867,2MASS J23410488+0007340,23h41m04.8861s,+00d07m34.068s,355.270359,0.12613,G,40261.3656365567,0.13429746,SLS,51.8637591617302,17,0,26,6,5,4,0,1,0,1
2868,DEEP2 33049056,23h34m14.1000s,+00d21m37.303s,353.55875,0.36036194444,G,315621.4997824,1.0528,SLS,51.8678610792569,5,0,0,2,3,0,0,0,0,1
2869,WISEA J233415.38+000901.6,23h34m15.3432s,+00d09m01.627s,353.56393,0.15045194444,G,231295.87719616,0.77152,UUN,51.8696214099582,5,0,12,3,3,0,0,0,0,1
2871,SDSS J233504.10-001730.2,23h35m04.1096s,-00d17m30.205s,353.7671236722,-0.2917238493,G,217190.64204726,0.72447,SLS,51.899974456074,3,0,19,3,2,4,0,0,0,1
2872,DEEP2 33042986,23h34m13.0368s,+00d17m45.222s,353.55432,0.295895,G,379021.596808542,1.26427996,UUN?,51.9029718223006,4,0,0,2,1,0,0,0,0,1
2873,DEEP2 33036277,23h34m13.3152s,+00d13m34.406s,353.55548,0.22622388889,G,282814.312925256,0.943367004,UUN?,51.9090027503449,4,0,0,2,1,0,0,0,0,1
2875,DEEP2 33035986,23h34m13.0728s,+00d14m40.203s,353.55447,0.24450083333,G,370687.37846784,1.23648,SLS,51.9171427777525,5,0,0,2,3,0,0,0,0,1
2876,WISEA J233920.16-002857.8,23h39m20.1651s,-00d28m57.896s,354.8340213,-0.482749,G,20692.5868202323,0.06902304,SLS,51.9204063810347,14,0,72,9,5,10,0,0,1,1
2877,WISEA J233652.56+010706.9,23h36m52.5633s,+01d07m06.980s,354.2190138,1.1186057,G,40118.883275043,0.13382219,SLS,51.9239535547024,13,0,71,10,7,10,1,0,1,1
2878,DEEP2 33036265,23h34m13.1256s,+00d14m02.529s,353.55469,0.23403583333,G,222457.99553432,0.74204,UUN,51.9311109638612,5,0,0,2,3,0,0,0,0,1
2880,WISEA J233749.69-003517.9,23h37m49.6920s,-00d35m17.188s,354.45705,-0.588108,G,11071.2824106749,0.036929823,SLS,51.9362418122041,3,0,36,8,2,4,0,0,0,1
2881,WISEA J233412.82+001647.5,23h34m12.8184s,+00d16m48.896s,353.55341,0.28024888889,G,210118.535264908,0.700879991,SLS,51.9452271810508,5,0,12,3,3,0,0,0,0,1
2883,WISEA J233837.74-003320.8,23h38m37.7416s,-00d33m20.826s,354.6572567,-0.5557851,G,34765.7651615984,0.11596611,SLS,51.9497970900503,14,0,62,10,4,8,0,1,0,1
2884,DEEP2 33042899,23h34m13.0080s,+00d18m59.360s,353.5542,0.31648888889,G,225356.98860318,0.75171,UUN,51.9522725926886,5,0,0,2,3,0,0,0,0,1
2885,SDSS J233644.68-003326.5,23h36m44.6806s,-00d33m26.557s,354.1861691494,-0.5573770508,G,116901.07107252,0.38994,SLS,51.9585952153143,2,0,22,3,1,4,0,0,0,1
2886,DEEP2 33030105,23h34m14.0472s,+00d10m47.996s,353.55853,0.17999888889,G,376878.101719314,1.25713003,SLS,51.9624968399351,4,0,0,2,3,0,0,0,0,1
2887,SDSS J233425.51-000120.0,23h34m25.5112s,-00d01m20.061s,353.6062969193,-0.0222391732,G,183565.91995798,0.61231,SLS,51.9648864616917,2,0,23,3,1,4,0,0,0,1
2888,DEEP2 33036174,23h34m12.9120s,+00d14m21.242s,353.5538,0.23923388889,G,224710.629468298,0.749553978,SLS,51.9700230496509,5,0,0,2,3,0,0,0,0,1
2889,WISEA J233421.87+000120.8,23h34m21.8714s,+00d01m20.823s,353.5911312,0.0224509,G,38865.9516615499,0.12964286,SLS,51.9706161000353,2,0,36,6,1,4,0,0,0,1
2890,DEEP2 33049068,23h34m13.5048s,+00d21m08.316s,353.55627,0.35231,G,229173.954272832,0.764442027,UUN?,51.9715662146879,4,0,0,2,1,0,0,0,0,1
2891,WISEA J233907.18-003039.2,23h39m07.1808s,-00d30m39.280s,354.7799201,-0.5109111,G,59208.8875400922,0.19749959,SLS,51.9760448285897,1,0,34,5,1,4,0,0,0,1
2892,WISEA J233938.11-002617.0,23h39m38.1115s,-00d26m17.075s,354.9087981,-0.4380764,*,11.0082321594556,3.671951e-05,SLS,51.9820647689156,0,0,17,3,1,4,0,0,0,1
2893,WISEA J233412.79+001842.9,23h34m12.8335s,+00d18m42.529s,353.5534731467,0.3118136379,G,224305.610457125,0.74820298,SLS,51.9837131733208,5,0,27,3,3,4,0,0,0,1
2894,WISEA J233415.32+000812.1,23h34m15.3072s,+00d08m12.800s,353.56378,0.13688888889,G,275284.4245585,0.91825,UUN,52.003567284062,4,0,12,3,3,0,0,0,0,1
2895,SDSS J233454.17-001436.2,23h34m54.1776s,-00d14m36.248s,353.72574,-0.24340247,WD*,23.5741994213398,7.8635065e-05,SLS,52.0068500295173,1,0,13,6,3,4,0,0,0,3
2898,WISEA J234105.44+000727.6,23h41m05.4466s,+00d07m27.679s,355.2726945,0.1243553,G,40160.4315117972,0.13396078,SLS,52.0203556059163,10,0,42,5,4,6,1,0,1,1
2900,WISEA J233933.71+010016.1,23h39m33.7181s,+01d00m16.196s,354.8904921,1.0044991,G,40654.7203227739,0.13560955,SLS,52.0258136443236,4,0,51,7,1,6,0,0,1,1
2904,DEEP2 33029780,23h34m13.3968s,+00d11m37.741s,353.55582,0.19381694444,G,222602.799788421,0.742523015,SLS,52.0383266433566,4,0,0,2,3,0,0,0,0,1
2907,DEEP2 33042531,23h34m12.8760s,+00d20m07.364s,353.55365,0.33537888889,G,299903.390203234,1.00037003,UUN?,52.0495996692769,4,0,0,2,1,0,0,0,0,1
2908,DEEP2 33023556,23h34m15.2712s,+00d07m58.933s,353.56363,0.13303694444,G,261572.512018024,0.872511983,SLS,52.0502206664085,4,0,0,2,3,0,0,0,0,1
2910,SDSS J233436.03-000729.6,23h34m36.0394s,-00d07m29.634s,353.6501642334,-0.1248983609,G,146766.39573848,0.48956,SLS,52.0520542286116,2,0,23,3,1,4,0,0,0,1
2911,DEEP2 33100559,23h34m14.5008s,+00d09m09.442s,353.56042,0.15262277778,G,262083.959150542,0.874217987,SLS,52.0591884010323,5,0,0,2,3,0,0,0,0,1
2913,WISEA J233412.33+001617.8,23h34m12.3624s,+00d16m17.893s,353.55151,0.27163694444,G,405640.18114606,1.35307,SLS,52.0596747351311,5,0,12,3,3,0,0,0,0,1
2914,WISEA J233412.55+001421.3,23h34m12.5472s,+00d14m22.257s,353.55228,0.23951583333,G,222431.006718289,0.741949975,SLS,52.0604094485646,5,0,12,3,3,0,0,0,0,1
2915,DEEP2 33036123,23h34m12.5256s,+00d14m27.074s,353.55219,0.24085388889,G,263363.774352914,0.878486991,SLS,52.0624264530908,4,0,0,2,3,0,0,0,0,1
2917,DEEP2 33030049,23h34m12.7656s,+00d13m00.904s,353.55319,0.21691777778,G,247695.428822813,0.826223016,SLS,52.0816389127715,4,0,0,2,3,0,0,0,0,1
2918,DEEP2 33100563,23h34m14.1864s,+00d09m30.146s,353.55911,0.15837388889,G,391142.21787718,1.30471,UUN,52.0888337723922,5,0,0,2,3,0,0,0,0,1
2919,DEEP2 33023988,23h34m14.1792s,+00d09m29.584s,353.55908,0.15821777778,G,391085.260308085,1.30452001,SLS,52.0918942864027,6,0,0,2,3,0,0,0,0,1
2921,DEEP2 33036129,23h34m12.4368s,+00d14m07.850s,353.55182,0.23551388889,G,321590.379612878,1.07271004,UUN?,52.0988196709854,4,0,0,2,1,0,0,0,0,1
2922,WISEA J234007.12+005340.5,23h40m07.0944s,+00d53m40.073s,355.0295601326,0.8944649729,G,165677.30398912,0.55264,SLS,52.1072447365732,2,0,25,4,1,4,0,0,0,1
2923,SDSS J234105.08+002647.5,23h41m05.0897s,+00d26m47.547s,355.2712070967,0.4465409572,G,202971.48576432,0.67704,SLS,52.1275647300042,2,0,15,1,1,4,0,0,0,1
2925,DEEP2 33049042,23h34m13.2120s,+00d22m18.872s,353.55505,0.37190888889,G,225779.393778162,0.753118992,SLS,52.1601395154818,4,0,0,2,3,0,0,0,0,1
2927,DEEP2 33036239,23h34m12.0192s,+00d15m06.678s,353.55008,0.251855,G,278680.475321479,0.929578006,UUN?,52.1658873930298,5,0,0,2,1,0,0,0,0,1
2929,WISEA J233803.71-003514.7,23h38m03.7178s,-00d35m14.747s,354.5154912,-0.5874298,G,22478.4864676333,0.07498016,SLS,52.1669166546587,1,0,36,6,1,4,0,0,0,1
2930,DEEP2 33029858,23h34m13.2936s,+00d10m36.588s,353.55539,0.17683,G,47643.916802734,0.158923,UUN?,52.1712162081862,5,0,0,2,1,0,0,0,0,1
2932,WISEA J233503.80-001750.5,23h35m03.8048s,-00d17m50.535s,353.7658537,-0.2973709,*,3.90741650184423,1.30337385e-05,SLS,52.1804545581938,0,0,23,4,1,4,0,0,0,1
2933,DEEP2 33036366,23h34m12.0048s,+00d14m38.932s,353.55002,0.24414777778,G,222528.746554408,0.742276,SLS,52.1847448577568,5,0,0,2,3,0,0,0,0,1
2934,DEEP2 33023923,23h34m14.6328s,+00d07m54.105s,353.56097,0.13169583333,G,106123.233913924,0.353989005,UUN?,52.2209682131231,4,0,0,2,1,0,0,0,0,1
2935,DEEP2 33023994,23h34m13.7184s,+00d09m21.124s,353.55716,0.15586777778,G,391654.86298036,1.30642,UUN,52.2254037430959,6,0,0,2,3,0,0,0,0,1
2936,WISEA J234108.53+001133.6,23h41m08.5321s,+00d11m33.640s,355.2855504,0.192678,G,44500.4879532437,0.14843765,SLS,52.2262781512803,4,0,56,10,7,8,0,0,0,3
2937,DEEP2 33042678,23h34m11.9976s,+00d19m32.206s,353.54999,0.32561277778,G,229745.9501883,0.76635,UUN,52.232499139731,4,0,0,2,3,0,0,0,0,1
2938,DEEP2 33023777,23h34m13.7256s,+00d09m16.574s,353.55719,0.15460388889,G,318265.66926196,1.06162,UUN?,52.2342017340831,4,0,0,2,1,0,0,0,0,1
2940,DEEP2 33030035,23h34m13.0008s,+00d10m26.616s,353.55417,0.17406,G,193444.08144908,0.64526,UUN,52.2632537453019,5,0,0,2,3,0,0,0,0,1
2942,DEEP2 33030090,23h34m12.6624s,+00d11m09.430s,353.55276,0.18595277778,G,333123.38348044,1.11118,UUN,52.2681284573838,5,0,0,2,2,0,0,0,0,1
2943,DEEP2 33049049,23h34m12.5976s,+00d21m53.553s,353.55249,0.36487583333,*,97.7323437063396,0.000326000008,UUN?,52.2684204947916,5,0,0,2,1,0,0,0,0,1
2944,DEEP2 33017433,23h34m15.8928s,+00d05m55.334s,353.56622,0.09870388889,G,241839.57794402,0.80669,UUN,52.278570555392,4,0,0,2,3,0,0,0,0,1
2945,SDSS J233611.52-003042.6,23h36m11.5824s,-00d30m42.615s,354.04826,-0.51183753,QSO,466395.221306966,1.555727,SLS,52.2829624295005,24,0,14,9,13,4,0,0,0,1
2946,WISEA J234027.33+004811.5,23h40m27.3392s,+00d48m11.504s,355.1139135,0.8031957,G,137604.243564444,0.45899835,SLS,52.3019631341186,4,0,27,3,1,4,0,0,0,1
2947,WISEA J233534.44+005819.6,23h35m34.4487s,+00d58m19.601s,353.8935366,0.9721115,G,24585.3097442288,0.082007766,SLS,52.303146739644,9,0,55,6,3,8,0,0,0,1
2949,WISEA J233558.59-002904.0,23h35m58.5960s,-00d29m04.094s,353.99415,-0.4844707,G,80943.5379547096,0.26999858,SLS,52.3056155553586,7,0,63,8,5,10,0,0,1,1
2950,DEEP2 33048995,23h34m12.1080s,+00d20m58.902s,353.55045,0.349695,G,381398.96299218,1.27221,SLS,52.3060652996804,4,0,0,2,3,0,0,0,0,1
2951,DEEP2 33042771,23h34m11.8440s,+00d20m08.829s,353.54935,0.33578583333,G,411249.310026938,1.37178004,UUN?,52.3086563703729,4,0,0,2,1,0,0,0,0,1
2952,DEEP2 33036268,23h34m11.6232s,+00d13m58.497s,353.54843,0.23291583333,G,308567.398235283,1.02927005,UUN?,52.3095860600175,4,0,0,2,1,0,0,0,0,1
2953,DEEP2 33029687,23h34m12.2232s,+00d11m49.052s,353.55093,0.19695888889,G,89816.3208549251,0.299594998,UUN?,52.3128133976194,5,0,0,2,1,0,0,0,0,1
2954,DEEP2 33042759,23h34m11.5056s,+00d18m44.038s,353.54794,0.31223277778,G,245649.9400852,0.8194,UUN,52.3164448013525,4,0,0,2,3,0,0,0,0,1
2955,WISEA J233917.88-002943.9,23h39m17.8804s,-00d29m43.900s,354.824502,-0.4955278,QSO,402719.782895699,1.3433286,SLS,52.326673665248,44,0,55,18,25,8,0,1,0,2
2956,WISEA J233915.03-003005.9,23h39m15.0337s,-00d30m05.955s,354.8126408,-0.5016543,G,40420.5524338301,0.13482845,SLS,52.3275164736382,1,0,36,6,1,4,0,0,0,1
2957,DEEP2 33017381,23h34m15.8136s,+00d05m42.648s,353.56589,0.09518,G,271686.9150625,0.90625,UUN,52.3415353810549,4,0,0,2,3,0,0,0,0,1
2958,DEEP2 33023522,23h34m13.4184s,+00d09m01.616s,353.55591,0.15044888889,G,82156.3264586992,0.274044007,SLS,52.3457355351808,5,0,0,2,3,0,0,0,0,1
2960,DEEP2 33042984,23h34m11.1696s,+00d17m49.869s,353.54654,0.29718583333,G,300260.125240706,1.00155997,UUN?,52.371412164609,4,0,0,2,1,0,0,0,0,1
2961,WISEA J233426.38+003615.7,23h34m26.3823s,+00d36m15.733s,353.6099266,0.6043703,*,8.69029473414397,2.8987703e-05,SLS,52.3830773229163,0,0,22,4,1,4,0,0,0,1
2963,SDSS J233747.39-003545.3,23h37m47.3923s,-00d35m45.359s,354.4474679677,-0.595933282,G,150013.14805862,0.50039,SLS,52.383526168732,2,0,19,2,1,4,0,0,0,1
2964,WISEA J233848.87-003255.8,23h38m48.8785s,-00d32m55.842s,354.7036605,-0.5488452,G,71511.7584397979,0.23853755,SLS,52.3894755445308,5,0,52,8,6,8,0,0,0,2
2965,WISEA J233436.14+004125.9,23h34m36.1062s,+00d41m27.221s,353.6504427791,0.6908947768,G,241983.47832386,0.80717,SLS,52.3919414763921,2,0,35,4,1,3,0,0,0,1
2966,DEEP2 33036360,23h34m11.1480s,+00d14m43.353s,353.54645,0.24537583333,G,224452.214964936,0.748692,SLS,52.3960990335672,5,0,0,2,3,0,0,0,0,1
2967,WISEA J233652.19-003423.2,23h36m52.1956s,-00d34m23.235s,354.2174817,-0.573121,G,28122.0075392934,0.09380492,SLS,52.4035637120476,10,0,62,8,4,8,0,0,0,1
2970,SDSS J233623.97+010523.9,23h36m23.9726s,+01d05m23.967s,354.0998860954,1.0899910927,G,153005.07678946,0.51037,SLS,52.4243610215673,2,0,19,2,1,4,0,0,0,1
2971,DEEP2 33036109,23h34m11.0016s,+00d14m56.724s,353.54584,0.24909,G,356756.02294458,1.19001,SLS,52.425161032542,4,0,0,2,3,0,0,0,0,1
2972,SDSS J233936.96+010012.8,23h39m36.9685s,+01d00m12.831s,354.9040355327,1.0035642305,G,196957.64905684,0.65698,SLS,52.4252194517128,2,0,19,2,1,4,0,0,0,1
2973,SDSS J233410.97+001503.7,23h34m10.9797s,+00d15m03.768s,353.5457488752,0.2510466699,G,126470.44633188,0.42186,UUN,52.427048111427,4,0,15,2,3,4,0,0,0,1
2974,DEEP2 33029987,23h34m11.9520s,+00d11m18.380s,353.5498,0.18843888889,G,265397.87667318,0.885272026,SLS,52.4294895191451,5,0,0,2,3,0,0,0,0,1
2975,DEEP2 33023950,23h34m14.7144s,+00d06m36.990s,353.56131,0.110275,G,261962.84299751,0.873813987,SLS,52.4303615044429,5,0,0,2,3,0,0,0,0,1
2977,DEEP2 33029989,23h34m11.9376s,+00d11m13.380s,353.54974,0.18705,G,40559.2199363157,0.135290995,UUN?,52.4415523874379,4,0,0,2,1,0,0,0,0,1
2979,WISEA J233628.84-003240.7,23h36m28.8403s,-00d32m40.753s,354.1201679,-0.5446538,G,10794.1683527453,0.03600547,SLS,52.4430723574544,10,0,56,7,4,8,0,0,0,1
